"0","1468131926","Mon Apr 06 23:53:26 PDT 2009","NO_QUERY","teganpearce","@marnieblaze haha nope. i guess nothing is original these days "
"0","1468146486","Mon Apr 06 23:58:18 PDT 2009","NO_QUERY","nrgins","@Coll_aka_Aubrey Oh, you were joking? Well now I'm crushed! I was totally gonna stand in the middle of a field and wave my arms! "
"0","1468171681","Tue Apr 07 00:06:17 PDT 2009","NO_QUERY","smewch","@SpazMoraz get up lady! See you in work ... Boohoo "
"0","1468217088","Tue Apr 07 00:21:15 PDT 2009","NO_QUERY","penqueen","Arghh! My hands are itchy!! Could it be that on top of my 'alergy' to beef, I also cannot eat chicken no more?? "
"0","1468275443","Tue Apr 07 00:41:26 PDT 2009","NO_QUERY","Roses_Are_Red","@kaylee110 *yawns* i'm pretty good, thanks, awww  i'm sorry to hear that! feel better soon &lt;3"
"0","1468485154","Tue Apr 07 01:57:44 PDT 2009","NO_QUERY","lovelylivxo","has been sick  and her back is veryyy bad. watching american history x. wanna watch american beauty though. buy it meeee."
"0","1468504014","Tue Apr 07 02:04:24 PDT 2009","NO_QUERY","sparksthetoby","@marissamonotony why "
"0","1468546456","Tue Apr 07 02:20:04 PDT 2009","NO_QUERY","Thaedydal","@darraghdoyle ah pox, say it isn't so "
"0","1468623062","Tue Apr 07 02:47:34 PDT 2009","NO_QUERY","PaulaCoMayo","back at work after a great weekend, my brothers have left home and gone back to england though with my gorgeous nephews, miss them "
"0","1468631297","Tue Apr 07 02:50:32 PDT 2009","NO_QUERY","martymcfly_x","LOL what Anna? Schmance? I soo wanna meet up with you in the holidays man haha - Im missing you so bad "
"0","1468695370","Tue Apr 07 03:12:56 PDT 2009","NO_QUERY","live_laughx3","skooool   i hope for some reason it is SOOO MUCH fun, and like the best.  hehe"
"0","1469005222","Tue Apr 07 04:48:15 PDT 2009","NO_QUERY","ripnix","@Sophiamar  espero que estejas bem. Need anything. lady? Kiss"
"0","1469269580","Tue Apr 07 05:49:55 PDT 2009","NO_QUERY","joshknepper","@MacHeist Throw in Leopard and I'll not only buy a bundle I'll get 5 others to do the same!  Most ap's require Leopard, and me no gots. "
"0","1469443479","Tue Apr 07 06:23:57 PDT 2009","NO_QUERY","taylor_blue","Hello everyone! I'm sorry about yesterday all my updates kept disappearing. "
"0","1469522967","Tue Apr 07 06:38:19 PDT 2009","NO_QUERY","ljay_x","wow, being 16 sucks so far, sick. and i cant even listen to my music or sing because my throat and ears are infected. oh joy "
"0","1469618724","Tue Apr 07 06:55:21 PDT 2009","NO_QUERY","CoopieCoop27","is loving the sun  but is upset she cant make the picnic thurs "
"0","1469637534","Tue Apr 07 06:58:42 PDT 2009","NO_QUERY","ghilliesuitshop","Just returned from my Caribean vacation... It was so nice and hot in Dominican Republic and so cold and rainy here "
"0","1469944500","Tue Apr 07 07:53:17 PDT 2009","NO_QUERY","Eloquence414","working through a really bad headache! "
"0","1548344129","Fri Apr 17 20:41:44 PDT 2009","NO_QUERY","amber_duffle","@perezhilton i live here  not cool... but no not there thank god! 100 degrees not my thing with thousands of ppl around."
"0","1550727503","Sat Apr 18 07:04:48 PDT 2009","NO_QUERY","KATIExGRAY","just got in ...hungoverrrr "
"0","1550932667","Sat Apr 18 07:40:26 PDT 2009","NO_QUERY","vvs65","Its all ending so fast "
"0","1550984516","Sat Apr 18 07:49:30 PDT 2009","NO_QUERY","kaylee110","@lil_maggie if i had the bravery tooo "
"0","1550991040","Sat Apr 18 07:50:38 PDT 2009","NO_QUERY","fddesponia","Finaly the test is over......... math test is very very very very very very hard "
"0","1550994973","Sat Apr 18 07:51:20 PDT 2009","NO_QUERY","erincarmichael","@criminalrecords I'm nervous too, but nervous that being loaded up on cold meds will make me play in slow motion  Sick=no fun"
"0","1551056428","Sat Apr 18 08:01:43 PDT 2009","NO_QUERY","mcleodd","Grrr. MultiChoice is showing IPL cricket on M-Net HD instead of the rugby  "
"0","1551290645","Sat Apr 18 08:39:44 PDT 2009","NO_QUERY","lydiaanne9","my best friend from high school can't come to my wedding or be in my bridal party anymore "
"0","1551364619","Sat Apr 18 08:51:50 PDT 2009","NO_QUERY","argonman","Fresno is supposed to reach 97F on Tuesday.  Blah. "
"0","1551392620","Sat Apr 18 08:56:22 PDT 2009","NO_QUERY","sandoozle","Mummy isn't coming home this weekend.    *pout*"
"0","1553298274","Sat Apr 18 13:53:40 PDT 2009","NO_QUERY","qt_bue_t","just ok i guess  poo didnt get a good person"
"0","1553365464","Sat Apr 18 14:04:19 PDT 2009","NO_QUERY","MissNixs","@ParentStudent ... from the sofa. I know! I know...  *sigh*"
"0","1553399169","Sat Apr 18 14:09:46 PDT 2009","NO_QUERY","20tauri","@forager23 We just saw a raccoon in Central Park...everyone says it must be rabid "
"0","1553484417","Sat Apr 18 14:23:33 PDT 2009","NO_QUERY","bikindrumz","Another productive day!  Both vehicles cleaned top to bottom!  However...looks like it may rain   well..atleast the lawn is raked!"
"0","1553648420","Sat Apr 18 14:50:11 PDT 2009","NO_QUERY","Jane_Harvill","Conrad's still sick ... I'm staying home.  At least I've got plenty of work to keep me busy ... retreat?  What retreat? "
"0","1553803532","Sat Apr 18 15:15:18 PDT 2009","NO_QUERY","_anea","@ghostangel @Adlib421 it has been, hasn't it?  "
"0","1553854366","Sat Apr 18 15:23:34 PDT 2009","NO_QUERY","Mz_r0nii_bAbY","mii m0ni I have huge headache!!! "
"0","1553954065","Sat Apr 18 15:40:05 PDT 2009","NO_QUERY","Erin7639","im lonely  keep me company! 22 female, Baltimore - Maryland"
"0","1554104326","Sat Apr 18 16:04:46 PDT 2009","NO_QUERY","xxmarypoppinsxx","@PembrokeDave aaaaawwwwwww!!!! See now your gonna make me look like a wuss coz I can't bear it when men cry..   "
"0","1554133310","Sat Apr 18 16:09:34 PDT 2009","NO_QUERY","jenniohio","time to work on my sex paper "
"0","1554168279","Sat Apr 18 16:15:21 PDT 2009","NO_QUERY","4names","Grilling out....good food! At 6 it was 71, at 615, it's now 60  I was enjoying the warm wheather while it lasted..."
"0","1554494833","Sat Apr 18 17:09:00 PDT 2009","NO_QUERY","coverdinchainz","sick of washington.. i just miss my friends "
"0","1555759871","Sat Apr 18 20:36:55 PDT 2009","NO_QUERY","Patricia_McCune","@alexa_chung Meeee toooooo!! "
"0","1555812424","Sat Apr 18 20:45:50 PDT 2009","NO_QUERY","flutter87","@heidimontag Im so jealous your at the beach! I'm from crested butte &amp; we just got another snowstorm  what is your secret to escaping?!lol"
"0","1555816618","Sat Apr 18 20:46:36 PDT 2009","NO_QUERY","llovmaartje","Can't sleep anymore "
"0","1555951162","Sat Apr 18 21:10:30 PDT 2009","NO_QUERY","MariaStarship","@xjoannnx: but joan poor animals get totured  i don't like it."
"0","1555985369","Sat Apr 18 21:16:51 PDT 2009","NO_QUERY","Noahs_Minion","Damn...audio on the Fresno game went all weird and now I can't listen to it. "
"0","1556034974","Sat Apr 18 21:26:17 PDT 2009","NO_QUERY","CBC_psi","@chemmefatale yeah, i'd leave  that sounds pretty bad."
"0","1556234591","Sat Apr 18 22:05:41 PDT 2009","NO_QUERY","stephhie101","goodnight "
"0","1556257971","Sat Apr 18 22:10:32 PDT 2009","NO_QUERY","cbbare","Up all night wanting o go and play Blackjack. The casinos around here are so lame. I want to go back home. VA here I come. "
"0","1556587962","Sat Apr 18 23:27:14 PDT 2009","NO_QUERY","VengeanceIsG00d","Ahhh all of FFTL's Merch on their site is soooo cheap!!!! i want it!!!!  But Im poor!"
"0","1556617300","Sat Apr 18 23:34:54 PDT 2009","NO_QUERY","krzimmer","Ok. Time to head home. Sad to leave the dancing but the knee really hurts.   I am SO sleeping in tomorrow!"
"0","1556629721","Sat Apr 18 23:38:03 PDT 2009","NO_QUERY","nopparat","Go back home, such a xsue of time "
"0","1556736307","Sun Apr 19 00:06:09 PDT 2009","NO_QUERY","natamazinggx3","@RawrItsLaur513 lmfaooo, idk everytime i`m out of school. I go to sleep reeeeal late. But on monday im going back to school  i hate school"
"0","1556775675","Sun Apr 19 00:17:17 PDT 2009","NO_QUERY","poppitsherface","Jeez, this is usually the time when dad walks in and asks mum if she has a sore stomach. they're fighting. no sarcastic dissing tonight "
"0","1556817913","Sun Apr 19 00:29:49 PDT 2009","NO_QUERY","glassmouth","@ingridmusic happens to the best of us. "
"0","1556922643","Sun Apr 19 01:01:51 PDT 2009","NO_QUERY","lameBIRDIE","The anniversary is a success, but behind the scenes, everything is a disaster "
"0","1556976167","Sun Apr 19 01:19:32 PDT 2009","NO_QUERY","eifflesummer","feeling so down right now .. i hate you DAMN HUMPREY "
"0","1556983990","Sun Apr 19 01:22:06 PDT 2009","NO_QUERY","ShantaramForum","@chipperbebe No news as yet  Still on hold is what I gather..."
"0","1557029956","Sun Apr 19 01:37:16 PDT 2009","NO_QUERY","Chisstwitt","@SarahSaner Did you she fell of her horse again &amp; landed herself in the hospital. Apparently the paps startled her horse "
"0","1557177483","Sun Apr 19 02:28:14 PDT 2009","NO_QUERY","MiDesfileNegro","@sukickwong haven't listened to music in ages? I'D DIE "
"0","1557199272","Sun Apr 19 02:36:11 PDT 2009","NO_QUERY","robcthegeek","@adean Having problems finding IResource in your repo? "
"0","1557207454","Sun Apr 19 02:39:14 PDT 2009","NO_QUERY","Velma_Kelly","So much for being up at 7. Looks like I'm missing the ride out. "
"0","1557226560","Sun Apr 19 02:46:20 PDT 2009","NO_QUERY","newmetalarmy","The Purple Turtle was VERY dark last night. I got some good videos of the bands but they are a bit dingy  Will upload later."
"0","1557310225","Sun Apr 19 03:18:35 PDT 2009","NO_QUERY","andreatangg","my internet connection sucks monkey's butt "
"0","1557310651","Sun Apr 19 03:18:46 PDT 2009","NO_QUERY","britzillah","is VERY tired  *falls asleep*"
"0","1557342044","Sun Apr 19 03:30:59 PDT 2009","NO_QUERY","rach210","company has left, now alone  had a great jam session tonight tho  good times"
"0","1557366421","Sun Apr 19 03:40:19 PDT 2009","NO_QUERY","RachieAlvie"," i love u bro. thanks for all the memories:saran wrap,burger king,chicharon,&quot;focker&quot;,rides home,our convo at milk,&quot;awww little!!&quot;,etc :/"
"0","1557409250","Sun Apr 19 03:56:31 PDT 2009","NO_QUERY","noannina","@supermurs damn, it's so annoying to leave things unfinished "
"0","1557469403","Sun Apr 19 04:18:23 PDT 2009","NO_QUERY","laubow_","@amsical  that sucks they were effing gorgeous! ill have to go into my local one tomorow &amp; have a look."
"0","1557657462","Sun Apr 19 05:21:42 PDT 2009","NO_QUERY","Monica_777","@renee1112 crazy right! Sad thing is I woke up @730 &amp; have been trying to go back to sleep but finally gave up! "
